epoch,linear_total,linear_Pi_all,linear_bc,linear_Pi_str,linear_Pi_str_T,linear_Pi_w,linear_Pi_e,linear_pseudo,nonlinear_total,nonlinear_Pi_all,nonlinear_bc,nonlinear_Pi_str,nonlinear_Pi_str_T,nonlinear_Pi_w,nonlinear_Pi_e,nonlinear_pseudo
5.011000000000000000e+03,-9.860882535576820374e-03,-9.886250831186771393e-03,0.000000000000000000e+00,7.485476322472095490e-03,0.000000000000000000e+00,8.128545596264302731e-04,1.818458177149295807e-02,2.536863030400127172e-05,-4.686169791966676712e-03,-4.736906848847866058e-03,0.000000000000000000e+00,1.264392212033271790e-02,0.000000000000000000e+00,7.688222103752195835e-04,1.814965158700942993e-02,5.073726060800254345e-05
5.012000000000000000e+03,-9.843320585787296295e-03,-9.864052757620811462e-03,0.000000000000000000e+00,7.368877530097961426e-03,0.000000000000000000e+00,8.009173325262963772e-04,1.803384721279144287e-02,2.073252471745945513e-05,-4.790045320987701416e-03,-4.831510595977306366e-03,0.000000000000000000e+00,1.246592774987220764e-02,0.000000000000000000e+00,7.654434302821755409e-04,1.806288212537765503e-02,4.146504943491891026e-05
5.013000000000000000e+03,-9.804129600524902344e-03,-9.872984141111373901e-03,0.000000000000000000e+00,7.594552822411060333e-03,0.000000000000000000e+00,8.161653531715273857e-04,1.828370243310928345e-02,6.885486800456419587e-05,-6.791338790208101273e-03,-6.929048337042331696e-03,0.000000000000000000e+00,9.941639378666877747e-03,0.000000000000000000e+00,7.369248196482658386e-04,1.760761253535747528e-02,1.377097360091283917e-04
5.014000000000000000e+03,-9.762627072632312775e-03,-9.884607978165149689e-03,0.000000000000000000e+00,7.293347269296646118e-03,0.000000000000000000e+00,7.928045233711600304e-04,1.797075942158699036e-02,1.219808691530488431e-04,-8.428499102592468262e-03,-8.672460913658142090e-03,0.000000000000000000e+00,7.582959719002246857e-03,0.000000000000000000e+00,6.963269552215933800e-04,1.695174723863601685e-02,2.439617383060976863e-04
5.015000000000000000e+03,-9.588563814759254456e-03,-9.835594333708286285e-03,0.000000000000000000e+00,7.206487469375133514e-03,0.000000000000000000e+00,7.806681678630411625e-04,1.782274991273880005e-02,2.470301405992358923e-04,-8.449829183518886566e-03,-8.943889290094375610e-03,0.000000000000000000e+00,6.656783632934093475e-03,0.000000000000000000e+00,6.554400315508246422e-04,1.625611260533332825e-02,4.940602811984717846e-04
5.016000000000000000e+03,-9.418650530278682709e-03,-9.897746145725250244e-03,0.000000000000000000e+00,7.314646150916814804e-03,0.000000000000000000e+00,7.906024111434817314e-04,1.800299435853958130e-02,4.790960520040243864e-04,-7.086580619215965271e-03,-8.044772781431674957e-03,0.000000000000000000e+00,7.069576997309923172e-03,0.000000000000000000e+00,6.271064048632979393e-04,1.574145630002021790e-02,9.581921040080487728e-04
5.017000000000000000e+03,-9.409831836819648743e-03,-9.833484888076782227e-03,0.000000000000000000e+00,7.128642406314611435e-03,0.000000000000000000e+00,7.702885195612907410e-04,1.773241534829139709e-02,4.236527020111680031e-04,-6.666359491646289825e-03,-7.513664662837982178e-03,0.000000000000000000e+00,7.465237285941839218e-03,0.000000000000000000e+00,6.204143865033984184e-04,1.559931598603725433e-02,8.473054040223360062e-04
5.018000000000000000e+03,-9.489001706242561340e-03,-9.809458628296852112e-03,0.000000000000000000e+00,7.054733578115701675e-03,0.000000000000000000e+00,7.613633642904460430e-04,1.762555539608001709e-02,3.204571839887648821e-04,-7.257194723933935165e-03,-7.898109033703804016e-03,0.000000000000000000e+00,7.287686690688133240e-03,0.000000000000000000e+00,6.341955740936100483e-04,1.581999100744724274e-02,6.409143679775297642e-04
5.019000000000000000e+03,-9.654642082750797272e-03,-9.875434450805187225e-03,0.000000000000000000e+00,7.153189275413751602e-03,0.000000000000000000e+00,7.713925442658364773e-04,1.780001632869243622e-02,2.207921934314072132e-04,-8.283599279820919037e-03,-8.725184015929698944e-03,0.000000000000000000e+00,6.885658018290996552e-03,0.000000000000000000e+00,6.621592910960316658e-04,1.627300120890140533e-02,4.415843868628144264e-04
5.020000000000000000e+03,-9.785193949937820435e-03,-9.862056933343410492e-03,0.000000000000000000e+00,7.026274688541889191e-03,0.000000000000000000e+00,7.600171957165002823e-04,1.764834858477115631e-02,7.686299068154767156e-05,-8.809960447251796722e-03,-8.963686414062976837e-03,0.000000000000000000e+00,7.161850109696388245e-03,0.000000000000000000e+00,6.973358686082065105e-04,1.682287268340587616e-02,1.537259813630953431e-04
5.021000000000000000e+03,-9.828677400946617126e-03,-9.842272847890853882e-03,0.000000000000000000e+00,6.937191355973482132e-03,0.000000000000000000e+00,7.513104937970638275e-04,1.753077469766139984e-02,1.359589168714592233e-05,-8.431636728346347809e-03,-8.458828553557395935e-03,0.000000000000000000e+00,8.149427361786365509e-03,0.000000000000000000e+00,7.317374693229794502e-04,1.733999326825141907e-02,2.719178337429184467e-05
5.022000000000000000e+03,-9.834130294620990753e-03,-9.842578321695327759e-03,0.000000000000000000e+00,7.095788605511188507e-03,0.000000000000000000e+00,7.616997463628649712e-04,1.770006678998470306e-02,8.448057087662164122e-06,-7.841664366424083710e-03,-7.858560420572757721e-03,0.000000000000000000e+00,9.073301218450069427e-03,0.000000000000000000e+00,7.558616343885660172e-04,1.768772304058074951e-02,1.689611417532432824e-05
5.023000000000000000e+03,-9.836650453507900238e-03,-9.846348315477371216e-03,0.000000000000000000e+00,6.998913362622261047e-03,0.000000000000000000e+00,7.543830433860421181e-04,1.759964413940906525e-02,9.698070243757683784e-06,-7.791254203766584396e-03,-7.810650393366813660e-03,0.000000000000000000e+00,9.207557886838912964e-03,0.000000000000000000e+00,7.633176282979547977e-04,1.778152585029602051e-02,1.939614048751536757e-05
5.024000000000000000e+03,-9.820755571126937866e-03,-9.832682088017463684e-03,0.000000000000000000e+00,6.867547519505023956e-03,0.000000000000000000e+00,7.434723665937781334e-04,1.744370162487030029e-02,1.192633590108016506e-05,-8.326164446771144867e-03,-8.350017480552196503e-03,0.000000000000000000e+00,8.530555292963981628e-03,0.000000000000000000e+00,7.547860732302069664e-04,1.763535849750041962e-02,2.385267180216033012e-05
5.025000000000000000e+03,-9.812976233661174774e-03,-9.836204349994659424e-03,0.000000000000000000e+00,6.971928291022777557e-03,0.000000000000000000e+00,7.503381930291652679e-04,1.755847036838531494e-02,2.322765976714435965e-05,-8.870855905115604401e-03,-8.917311206459999084e-03,0.000000000000000000e+00,7.695507258176803589e-03,0.000000000000000000e+00,7.372773252427577972e-04,1.735009625554084778e-02,4.645531953428871930e-05
5.026000000000000000e+03,-9.790260344743728638e-03,-9.838617406785488129e-03,0.000000000000000000e+00,6.908557843416929245e-03,0.000000000000000000e+00,7.453800644725561142e-04,1.749255508184432983e-02,4.835665822611190379e-05,-8.965065702795982361e-03,-9.061778895556926727e-03,0.000000000000000000e+00,7.265260908752679825e-03,0.000000000000000000e+00,7.189736352302134037e-04,1.704601384699344635e-02,9.671331645222380757e-05
5.027000000000000000e+03,-9.748457930982112885e-03,-9.816080331802368164e-03,0.000000000000000000e+00,6.785612553358078003e-03,0.000000000000000000e+00,7.345306221395730972e-04,1.733622327446937561e-02,6.762265547877177596e-05,-8.650376461446285248e-03,-8.785622194409370422e-03,0.000000000000000000e+00,7.316651754081249237e-03,0.000000000000000000e+00,7.052279543131589890e-04,1.680750213563442230e-02,1.352453109575435519e-04
5.028000000000000000e+03,-9.732243604958057404e-03,-9.838184341788291931e-03,0.000000000000000000e+00,6.855377461761236191e-03,0.000000000000000000e+00,7.404505158774554729e-04,1.743401214480400085e-02,1.059405985870398581e-04,-8.347591385245323181e-03,-8.559472858905792236e-03,0.000000000000000000e+00,7.445813622325658798e-03,0.000000000000000000e+00,6.999674951657652855e-04,1.670525409281253815e-02,2.118811971740797162e-04
5.029000000000000000e+03,-9.741632267832756042e-03,-9.837335906922817230e-03,0.000000000000000000e+00,6.858301348984241486e-03,0.000000000000000000e+00,7.402750197798013687e-04,1.743591204285621643e-02,9.570374822942540050e-05,-8.423397317528724670e-03,-8.614804595708847046e-03,0.000000000000000000e+00,7.474154233932495117e-03,0.000000000000000000e+00,7.060936186462640762e-04,1.679505221545696259e-02,1.914074964588508010e-04
5.030000000000000000e+03,-9.765908122062683105e-03,-9.822491556406021118e-03,0.000000000000000000e+00,6.787901744246482849e-03,0.000000000000000000e+00,7.341729360632598400e-04,1.734456606209278107e-02,5.658309601130895317e-05,-8.788134902715682983e-03,-8.901300840079784393e-03,0.000000000000000000e+00,7.426208816468715668e-03,0.000000000000000000e+00,7.220863481052219868e-04,1.704959571361541748e-02,1.131661920226179063e-04
5.031000000000000000e+03,-9.796231053769588470e-03,-9.837171062827110291e-03,0.000000000000000000e+00,6.880558561533689499e-03,0.000000000000000000e+00,7.418138557113707066e-04,1.745954342186450958e-02,4.094010728294961154e-05,-8.982293307781219482e-03,-9.064173325896263123e-03,0.000000000000000000e+00,7.563155610114336014e-03,0.000000000000000000e+00,7.424184586852788925e-04,1.736974716186523438e-02,8.188021456589922309e-05
5.032000000000000000e+03,-9.803499095141887665e-03,-9.835781529545783997e-03,0.000000000000000000e+00,6.939223967492580414e-03,0.000000000000000000e+00,7.461056811735033989e-04,1.752111129462718964e-02,3.228268178645521402e-05,-8.936415426433086395e-03,-9.000981226563453674e-03,0.000000000000000000e+00,7.901841774582862854e-03,0.000000000000000000e+00,7.615702925249934196e-04,1.766439341008663177e-02,6.456536357291042805e-05
5.033000000000000000e+03,-9.802903048694133759e-03,-9.836811572313308716e-03,0.000000000000000000e+00,6.880044471472501755e-03,0.000000000000000000e+00,7.424212526530027390e-04,1.745927706360816956e-02,3.390837446204386652e-05,-8.723132312297821045e-03,-8.790949359536170959e-03,0.000000000000000000e+00,8.310137316584587097e-03,0.000000000000000000e+00,7.755995029583573341e-04,1.787668652832508087e-02,6.781674892408773303e-05
5.034000000000000000e+03,-9.806799702346324921e-03,-9.838196448981761932e-03,0.000000000000000000e+00,6.966890767216682434e-03,0.000000000000000000e+00,7.491215365007519722e-04,1.755420863628387451e-02,3.139679756714031100e-05,-8.656155318021774292e-03,-8.718948811292648315e-03,0.000000000000000000e+00,8.464842103421688080e-03,0.000000000000000000e+00,7.814640412107110023e-04,1.796525530517101288e-02,6.279359513428062201e-05
5.035000000000000000e+03,-9.810999035835266113e-03,-9.837135672569274902e-03,0.000000000000000000e+00,7.031564600765705109e-03,0.000000000000000000e+00,7.541091181337833405e-04,1.762280985713005066e-02,2.613638025650288910e-05,-8.761322125792503357e-03,-8.813594467937946320e-03,0.000000000000000000e+00,8.322823792695999146e-03,0.000000000000000000e+00,7.780854939483106136e-04,1.791450381278991699e-02,5.227276051300577819e-05
5.036000000000000000e+03,-9.820080362260341644e-03,-9.845380671322345734e-03,0.000000000000000000e+00,6.960171274840831757e-03,0.000000000000000000e+00,7.501878426410257816e-04,1.755573973059654236e-02,2.529988159949425608e-05,-8.943956345319747925e-03,-8.994556032121181488e-03,0.000000000000000000e+00,7.990457117557525635e-03,0.000000000000000000e+00,7.674891967326402664e-04,1.775250211358070374e-02,5.059976319898851216e-05
5.037000000000000000e+03,-9.823501110076904297e-03,-9.853246621787548065e-03,0.000000000000000000e+00,6.998524069786071777e-03,0.000000000000000000e+00,7.539996295236051083e-04,1.760577037930488586e-02,2.974568269564770162e-05,-9.006159380078315735e-03,-9.065650403499603271e-03,0.000000000000000000e+00,7.727029733359813690e-03,0.000000000000000000e+00,7.542379316873848438e-04,1.754691824316978455e-02,5.949136539129540324e-05
5.038000000000000000e+03,-9.813391603529453278e-03,-9.859316982328891754e-03,0.000000000000000000e+00,7.059221155941486359e-03,0.000000000000000000e+00,7.593594491481781006e-04,1.767789758741855621e-02,4.592539698933251202e-05,-8.929943665862083435e-03,-9.021794423460960388e-03,0.000000000000000000e+00,7.606602739542722702e-03,0.000000000000000000e+00,7.430951809510588646e-04,1.737149246037006378e-02,9.185079397866502404e-05
5.039000000000000000e+03,-9.807451628148555756e-03,-9.857973083853721619e-03,0.000000000000000000e+00,7.007398642599582672e-03,0.000000000000000000e+00,7.563242688775062561e-04,1.762169599533081055e-02,5.052139385952614248e-05,-8.832201361656188965e-03,-8.933244273066520691e-03,0.000000000000000000e+00,7.599030621349811554e-03,0.000000000000000000e+00,7.367405341938138008e-04,1.726901531219482422e-02,1.010427877190522850e-04
5.040000000000000000e+03,-9.807051159441471100e-03,-9.864190593361854553e-03,0.000000000000000000e+00,7.038853131234645844e-03,0.000000000000000000e+00,7.598353549838066101e-04,1.766287907958030701e-02,5.713980135624296963e-05,-8.824826218187808990e-03,-8.939106017351150513e-03,0.000000000000000000e+00,7.576420903205871582e-03,0.000000000000000000e+00,7.358564762398600578e-04,1.725138351321220398e-02,1.142796027124859393e-04
5.041000000000000000e+03,-9.819153696298599243e-03,-9.873692877590656281e-03,0.000000000000000000e+00,7.111105136573314667e-03,0.000000000000000000e+00,7.666587480343878269e-04,1.775145716965198517e-02,5.453957783174701035e-05,-8.901257999241352081e-03,-9.010337293148040771e-03,0.000000000000000000e+00,7.571779191493988037e-03,0.000000000000000000e+00,7.406170479953289032e-04,1.732273399829864502e-02,1.090791556634940207e-04
5.042000000000000000e+03,-9.835901670157909393e-03,-9.875588119029998779e-03,0.000000000000000000e+00,7.095953915268182755e-03,0.000000000000000000e+00,7.667833706364035606e-04,1.773832552134990692e-02,3.968648888985626400e-05,-9.002476930618286133e-03,-9.081849828362464905e-03,0.000000000000000000e+00,7.629265077412128448e-03,0.000000000000000000e+00,7.496282341890037060e-04,1.746074296534061432e-02,7.937297777971252799e-05
5.043000000000000000e+03,-9.848984889686107635e-03,-9.879506193101406097e-03,0.000000000000000000e+00,7.124145515263080597e-03,0.000000000000000000e+00,7.701907306909561157e-04,1.777384243905544281e-02,3.052175816264934838e-05,-9.006091393530368805e-03,-9.067134931683540344e-03,0.000000000000000000e+00,7.783998735249042511e-03,0.000000000000000000e+00,7.595148636028170586e-04,1.761064864695072174e-02,6.104351632529869676e-05
5.044000000000000000e+03,-9.857364930212497711e-03,-9.884612634778022766e-03,0.000000000000000000e+00,7.203011773526668549e-03,0.000000000000000000e+00,7.773204706609249115e-04,1.786494441330432892e-02,2.724771547946147621e-05,-8.949353359639644623e-03,-9.003848768770694733e-03,0.000000000000000000e+00,7.949324324727058411e-03,0.000000000000000000e+00,7.669148617424070835e-04,1.772008836269378662e-02,5.449543095892295241e-05
5.045000000000000000e+03,-9.862764738500118256e-03,-9.887241758406162262e-03,0.000000000000000000e+00,7.198431063443422318e-03,0.000000000000000000e+00,7.781823514960706234e-04,1.786385476589202881e-02,2.447723636578302830e-05,-8.901361376047134399e-03,-8.950315415859222412e-03,0.000000000000000000e+00,8.045953698456287384e-03,0.000000000000000000e+00,7.702274597249925137e-04,1.776649616658687592e-02,4.895447273156605661e-05
5.046000000000000000e+03,-9.864907711744308472e-03,-9.889672510325908661e-03,0.000000000000000000e+00,7.208412047475576401e-03,0.000000000000000000e+00,7.799898739904165268e-04,1.787807419896125793e-02,2.476508416293654591e-05,-8.919086307287216187e-03,-8.968616835772991180e-03,0.000000000000000000e+00,8.010074496269226074e-03,0.000000000000000000e+00,7.692140061408281326e-04,1.774790510535240173e-02,4.953016832587309182e-05
5.047000000000000000e+03,-9.862228296697139740e-03,-9.896328672766685486e-03,0.000000000000000000e+00,7.269664667546749115e-03,0.000000000000000000e+00,7.856627344153821468e-04,1.795165613293647766e-02,3.410068893572315574e-05,-8.961630053818225861e-03,-9.029831737279891968e-03,0.000000000000000000e+00,7.877690717577934265e-03,0.000000000000000000e+00,7.644142024219036102e-04,1.767193712294101715e-02,6.820137787144631147e-05
5.048000000000000000e+03,-9.855417534708976746e-03,-9.898836724460124969e-03,0.000000000000000000e+00,7.262124214321374893e-03,0.000000000000000000e+00,7.859731558710336685e-04,1.794693432748317719e-02,4.341928797657601535e-05,-8.999490179121494293e-03,-9.086328558623790741e-03,0.000000000000000000e+00,7.717841304838657379e-03,0.000000000000000000e+00,7.574300980195403099e-04,1.756159961223602295e-02,8.683857595315203071e-05
5.049000000000000000e+03,-9.842486120760440826e-03,-9.898795746266841888e-03,0.000000000000000000e+00,7.262748666107654572e-03,0.000000000000000000e+00,7.866376545280218124e-04,1.794818229973316193e-02,5.630971645587123930e-05,-8.987594395875930786e-03,-9.100213646888732910e-03,0.000000000000000000e+00,7.602981291711330414e-03,0.000000000000000000e+00,7.506613619625568390e-04,1.745385676622390747e-02,1.126194329117424786e-04
